"","cow","year","milex","version"
"7751","RUS",1899,43240,2011
"7752","RUS",1900,43104,2011
"7753","RUS",1901,44270,2011
"7754","RUS",1902,46085,2011
"7755","RUS",1903,48301,2011
"7756","RUS",1904,50305,2011
"7757","RUS",1905,170006,2011
"7758","RUS",1906,90733,2011
"7759","RUS",1907,68797,2011
"7760","RUS",1908,58887,2011
"7761","RUS",1909,60029,2011
"7762","RUS",1910,62099,2011
"7763","RUS",1911,64291,2011
"7764","RUS",1912,73512,2011
"7765","RUS",1913,85391,2011
"7766","RUS",1914,857000,2011
"7767","RUS",1915,4524000,2011
"7768","RUS",1916,4343000,2011
"7769","RUS",1917,4040000,2011
"7770","RUS",1918,258741,2011
"7771","RUS",1919,1417699,2011
"7772","RUS",1920,1183426,2011
"7773","RUS",1921,1337524,2011
"7774","RUS",1922,1646534,2011
"7775","RUS",1923,885597,2011
"7776","RUS",1924,835358,2011
"7777","RUS",1925,1447885,2011
"7778","RUS",1926,1724660,2011
"7779","RUS",1927,2044459,2011
"7780","RUS",1928,2372196,2011
"7781","RUS",1929,2798721,2011
"7782","RUS",1930,3519631,2011
"7783","RUS",1931,3509380,2011
"7784","RUS",1932,2228018,2011
"7785","RUS",1933,2363450,2011
"7786","RUS",1934,3479651,2011
"7787","RUS",1935,5517537,2011
"7788","RUS",1936,2933657,2011
"7789","RUS",1937,3446172,2011
"7790","RUS",1938,5429984,2011
"7791","RUS",1939,5984123,2011
"7792","RUS",1940,6145214,2011
"7793","RUS",1941,6884227,2011
"7794","RUS",1942,7324156,2011
"7795","RUS",1943,7978497,2011
"7796","RUS",1944,8094563,2011
"7797","RUS",1945,8589076,2011
"7798","RUS",1946,8764724,2011
"7799","RUS",1947,11583011,2011
"7800","RUS",1948,13157894,2011
"7801","RUS",1949,13964622,2011
"7802","RUS",1950,15510433,2011
"7803","RUS",1951,20126000,2011
"7804","RUS",1952,21900448,2011
"7805","RUS",1953,25527632,2011
"7806","RUS",1954,28064976,2011
"7807","RUS",1955,29542096,2011
"7808","RUS",1956,26749408,2011
"7809","RUS",1957,27624304,2011
"7810","RUS",1958,30241936,2011
"7811","RUS",1959,34498608,2011
"7812","RUS",1960,36960032,2011
"7813","RUS",1961,43662960,2011
"7814","RUS",1962,49976192,2011
"7815","RUS",1963,47000000,2011
"7816","RUS",1964,47000000,2011
"7817","RUS",1965,46000000,2011
"7818","RUS",1966,48000000,2011
"7819","RUS",1967,52000000,2011
"7820","RUS",1968,62622000,2011
"7821","RUS",1969,68053000,2011
"7822","RUS",1970,77200000,2011
"7823","RUS",1971,82700000,2011
"7824","RUS",1972,88900000,2011
"7825","RUS",1973,96410000,2011
"7826","RUS",1974,109000000,2011
"7827","RUS",1975,128000000,2011
"7828","RUS",1976,138000000,2011
"7829","RUS",1977,149000000,2011
"7830","RUS",1978,163000000,2011
"7831","RUS",1979,180000000,2011
"7832","RUS",1980,201000000,2011
"7833","RUS",1981,221000000,2011
"7834","RUS",1982,237000000,2011
"7835","RUS",1983,250000000,2011
"7836","RUS",1984,264000000,2011
"7837","RUS",1985,275000000,2011
"7838","RUS",1986,287600000,2011
"7839","RUS",1987,303000000,2011
"7840","RUS",1988,317900000,2011
"7841","RUS",1989,119440000,2011
"7842","RUS",1990,128790000,2011
"7843","RUS",1991,133700000,2011
"7844","RUS",1992,47220000,2011
"7845","RUS",1993,29120000,2011
"7846","RUS",1994,96693000,2011
"7847","RUS",1995,82000000,2011
"7848","RUS",1996,73990000,2011
"7849","RUS",1997,64000000,2011
"7850","RUS",1998,57107000,2011
"7851","RUS",1999,56800000,2011
"7852","RUS",2000,52000000,2011
"7853","RUS",2001,63684000,2011
"7854","RUS",2002,50800000,2011
"7855","RUS",2003,65200000,2011
"7856","RUS",2004,61500000,2011
"7857","RUS",2005,18768000,2011
"7858","RUS",2006,24577000,2011
"7859","RUS",2007,32215000,2011
"7860","RUS",2008,40484000,2011
"7861","RUS",2009,38293000,2011
"7862","RUS",2010,41944000,2011
"7863","RUS",2011,51594000,2011
"7864","RUS",2012,58765000,2011
"7865","EST",1918,3541,2011
"7866","EST",1919,3984,2011
"7867","EST",1920,4395,2011
"7868","EST",1921,5392,2011
"7869","EST",1922,4749,2011
"7870","EST",1923,4074,2011
"7871","EST",1924,3693,2011
"7872","EST",1925,4945,2011
"7873","EST",1926,5104,2011
"7874","EST",1927,5044,2011
"7875","EST",1928,5192,2011
"7876","EST",1929,4913,2011
"7877","EST",1930,4958,2011
"7878","EST",1931,4379,2011
"7879","EST",1932,3457,2011
"7880","EST",1933,3471,2011
"7881","EST",1934,4766,2011
"7882","EST",1935,4106,2011
"7883","EST",1936,5370,2011
"7884","EST",1937,5825,2011
"7885","EST",1938,5928,2011
"7886","EST",1939,5123,2011
"7887","EST",1940,4832,2011
"7888","EST",1991,-9,2011
"7889","EST",1992,37300,2011
"7890","EST",1993,77000,2011
"7891","EST",1994,19900,2011
"7892","EST",1995,75800,2011
"7893","EST",1996,110000,2011
"7894","EST",1997,65000,2011
"7895","EST",1998,61000,2011
"7896","EST",1999,71000,2011
"7897","EST",2000,78000,2011
"7898","EST",2001,92000,2011
"7899","EST",2002,99000,2011
"7900","EST",2003,172000,2011
"7901","EST",2004,172000,2011
"7902","EST",2005,205000,2011
"7903","EST",2006,238000,2011
"7904","EST",2007,344000,2011
"7905","EST",2008,450000,2011
"7906","EST",2009,350000,2011
"7907","EST",2010,330000,2011
"7908","EST",2011,390000,2011
"7909","EST",2012,437000,2011
"7910","LAT",1918,4419,2011
"7911","LAT",1919,3984,2011
"7912","LAT",1920,3380,2011
"7913","LAT",1921,3784,2011
"7914","LAT",1922,4110,2011
"7915","LAT",1923,5504,2011
"7916","LAT",1924,6672,2011
"7917","LAT",1925,7230,2011
"7918","LAT",1926,8778,2011
"7919","LAT",1927,7816,2011
"7920","LAT",1928,7508,2011
"7921","LAT",1929,7797,2011
"7922","LAT",1930,7488,2011
"7923","LAT",1931,6311,2011
"7924","LAT",1932,5230,2011
"7925","LAT",1933,5308,2011
"7926","LAT",1934,8782,2011
"7927","LAT",1935,9936,2011
"7928","LAT",1936,10610,2011
"7929","LAT",1937,7978,2011
"7930","LAT",1938,9088,2011
"7931","LAT",1939,8432,2011
"7932","LAT",1940,7984,2011
"7933","LAT",1991,-9,2011
"7934","LAT",1992,39800,2011
"7935","LAT",1993,46100,2011
"7936","LAT",1994,51000,2011
"7937","LAT",1995,121000,2011
"7938","LAT",1996,139000,2011
"7939","LAT",1997,156000,2011
"7940","LAT",1998,40000,2011
"7941","LAT",1999,58000,2011
"7942","LAT",2000,71000,2011
"7943","LAT",2001,85000,2011
"7944","LAT",2002,113000,2011
"7945","LAT",2003,194000,2011
"7946","LAT",2004,179000,2011
"7947","LAT",2005,204000,2011
"7948","LAT",2006,318000,2011
"7949","LAT",2007,453000,2011
"7950","LAT",2008,542000,2011
"7951","LAT",2009,316000,2011
"7952","LAT",2010,257000,2011
"7953","LAT",2011,297000,2011
"7954","LAT",2012,256000,2011
"7955","LIT",1918,6541,2011
"7956","LIT",1919,5974,2011
"7957","LIT",1920,5512,2011
"7958","LIT",1921,4941,2011
"7959","LIT",1922,5181,2011
"7960","LIT",1923,6469,2011
"7961","LIT",1924,4423,2011
"7962","LIT",1925,4895,2011
"7963","LIT",1926,4451,2011
"7964","LIT",1927,3956,2011
"7965","LIT",1928,4900,2011
"7966","LIT",1929,4940,2011
"7967","LIT",1930,5590,2011
"7968","LIT",1931,5560,2011
"7969","LIT",1932,4640,2011
"7970","LIT",1933,4900,2011
"7971","LIT",1934,7834,2011
"7972","LIT",1935,11037,2011
"7973","LIT",1936,12783,2011
"7974","LIT",1937,13691,2011
"7975","LIT",1938,14399,2011
"7976","LIT",1939,11230,2011
"7977","LIT",1940,9841,2011
"7978","LIT",1991,-9,2011
"7979","LIT",1992,55200,2011
"7980","LIT",1993,73200,2011
"7981","LIT",1994,64000,2011
"7982","LIT",1995,115000,2011
"7983","LIT",1996,128000,2011
"7984","LIT",1997,135000,2011
"7985","LIT",1998,139000,2011
"7986","LIT",1999,107000,2011
"7987","LIT",2000,199000,2011
"7988","LIT",2001,211000,2011
"7989","LIT",2002,248000,2011
"7990","LIT",2003,337000,2011
"7991","LIT",2004,310000,2011
"7992","LIT",2005,305000,2011
"7993","LIT",2006,353000,2011
"7994","LIT",2007,447000,2011
"7995","LIT",2008,547000,2011
"7996","LIT",2009,402000,2011
"7997","LIT",2010,458000,2011
"7998","LIT",2011,351000,2011
"7999","LIT",2012,329000,2011
"8000","UKR",1991,4530000,2011
"8001","UKR",1992,5300000,2011
"8002","UKR",1993,1445000,2011
"8003","UKR",1994,1098000,2011
"8004","UKR",1995,1005000,2011
"8005","UKR",1996,1286000,2011
"8006","UKR",1997,1324000,2011
"8007","UKR",1998,1415000,2011
"8008","UKR",1999,1437000,2011
"8009","UKR",2000,5100000,2011
"8010","UKR",2001,4899000,2011
"8011","UKR",2002,5500000,2011
"8012","UKR",2003,5500000,2011
"8013","UKR",2004,6000000,2011
"8014","UKR",2005,1080000,2011
"8015","UKR",2006,1269000,2011
"8016","UKR",2007,1802000,2011
"8017","UKR",2008,1804000,2011
"8018","UKR",2009,1414000,2011
"8019","UKR",2010,908000,2011
"8020","UKR",2011,1657000,2011
"8021","UKR",2012,2050000,2011
"8022","BLR",1991,-9,2011
"8023","BLR",1992,1647000,2011
"8024","BLR",1993,931000,2011
"8025","BLR",1994,430000,2011
"8026","BLR",1995,496000,2011
"8027","BLR",1996,501000,2011
"8028","BLR",1997,451000,2011
"8029","BLR",1998,471000,2011
"8030","BLR",1999,466000,2011
"8031","BLR",2000,2100000,2011
"8032","BLR",2001,1960000,2011
"8033","BLR",2002,2400000,2011
"8034","BLR",2003,2400000,2011
"8035","BLR",2004,2700000,2011
"8036","BLR",2005,324000,2011
"8037","BLR",2006,466000,2011
"8038","BLR",2007,572000,2011
"8039","BLR",2008,674000,2011
"8040","BLR",2009,896000,2011
"8041","BLR",2010,725000,2011
"8042","BLR",2011,422000,2011
"8043","BLR",2012,552000,2011
"8044","ARM",1991,147000,2011
"8045","ARM",1992,75000,2011
"8046","ARM",1993,151000,2011
"8047","ARM",1994,-9,2011
"8048","ARM",1995,79000,2011
"8049","ARM",1996,125000,2011
"8050","ARM",1997,138000,2011
"8051","ARM",1998,151000,2011
"8052","ARM",1999,159000,2011
"8053","ARM",2000,690000,2011
"8054","ARM",2001,637000,2011
"8055","ARM",2002,700000,2011
"8056","ARM",2003,700000,2011
"8057","ARM",2004,810000,2011
"8058","ARM",2005,125000,2011
"8059","ARM",2006,184000,2011
"8060","ARM",2007,296000,2011
"8061","ARM",2008,396000,2011
"8062","ARM",2009,401000,2011
"8063","ARM",2010,422000,2011
"8064","ARM",2011,396000,2011
"8065","ARM",2012,402000,2011
"8066","GRG",1991,-9,2011
"8067","GRG",1992,850000,2011
"8068","GRG",1993,-9,2011
"8069","GRG",1994,108000,2011
"8070","GRG",1995,106000,2011
"8071","GRG",1996,110000,2011
"8072","GRG",1997,109000,2011
"8073","GRG",1998,112000,2011
"8074","GRG",1999,111000,2011
"8075","GRG",2000,290000,2011
"8076","GRG",2001,265000,2011
"8077","GRG",2002,350000,2011
"8078","GRG",2003,350000,2011
"8079","GRG",2004,365000,2011
"8080","GRG",2005,214000,2011
"8081","GRG",2006,339000,2011
"8082","GRG",2007,573000,2011
"8083","GRG",2008,1037000,2011
"8084","GRG",2009,604000,2011
"8085","GRG",2010,484000,2011
"8086","GRG",2011,421000,2011
"8087","GRG",2012,394000,2011
"8088","AZE",1991,302500,2011
"8089","AZE",1992,189860,2011
"8090","AZE",1993,128000,2011
"8091","AZE",1994,132000,2011
"8092","AZE",1995,107000,2011
"8093","AZE",1996,133000,2011
"8094","AZE",1997,146000,2011
"8095","AZE",1998,197000,2011
"8096","AZE",1999,203000,2011
"8097","AZE",2000,830000,2011
"8098","AZE",2001,833000,2011
"8099","AZE",2002,900000,2011
"8100","AZE",2003,950000,2011
"8101","AZE",2004,1100000,2011
"8102","AZE",2005,314000,2011
"8103","AZE",2006,658000,2011
"8104","AZE",2007,936000,2011
"8105","AZE",2008,1585000,2011
"8106","AZE",2009,1500000,2011
"8107","AZE",2010,1502000,2011
"8108","AZE",2011,1697000,2011
"8109","AZE",2012,1761000,2011
"8110","FIN",1917,-9,2011
"8111","FIN",1918,-9,2011
"8112","FIN",1919,7642,2011
"8113","FIN",1920,6455,2011
"8114","FIN",1921,9655,2011
"8115","FIN",1922,7913,2011
"8116","FIN",1923,11947,2011
"8117","FIN",1924,12605,2011
"8118","FIN",1925,15496,2011
"8119","FIN",1926,15349,2011
"8120","FIN",1927,15155,2011
"8121","FIN",1928,15044,2011
"8122","FIN",1929,16123,2011
"8123","FIN",1930,16740,2011
"8124","FIN",1931,17806,2011
"8125","FIN",1932,9577,2011
"8126","FIN",1933,9545,2011
"8127","FIN",1934,17440,2011
"8128","FIN",1935,18427,2011
"8129","FIN",1936,19786,2011
"8130","FIN",1937,22179,2011
"8131","FIN",1938,27391,2011
"8132","FIN",1939,68491,2011
"8133","FIN",1940,89744,2011
"8134","FIN",1941,93832,2011
"8135","FIN",1942,99871,2011
"8136","FIN",1943,100407,2011
"8137","FIN",1944,105498,2011
"8138","FIN",1945,105978,2011
"8139","FIN",1946,106038,2011
"8140","FIN",1947,106321,2011
"8141","FIN",1948,107012,2011
"8142","FIN",1949,107353,2011
"8143","FIN",1950,42857,2011
"8144","FIN",1951,65368,2011
"8145","FIN",1952,46320,2011
"8146","FIN",1953,52381,2011
"8147","FIN",1954,63537,2011
"8148","FIN",1955,70563,2011
"8149","FIN",1956,73913,2011
"8150","FIN",1957,80000,2011
"8151","FIN",1958,64375,2011
"8152","FIN",1959,76875,2011
"8153","FIN",1960,83438,2011
"8154","FIN",1961,98125,2011
"8155","FIN",1962,143302,2011
"8156","FIN",1963,118944,2011
"8157","FIN",1964,129503,2011
"8158","FIN",1965,138509,2011
"8159","FIN",1966,141615,2011
"8160","FIN",1967,146273,2011
"8161","FIN",1968,140238,2011
"8162","FIN",1969,130714,2011
"8163","FIN",1970,139524,2011
"8164","FIN",1971,165380,2011
"8165","FIN",1972,204279,2011
"8166","FIN",1973,250183,2011
"8167","FIN",1974,304203,2011
"8168","FIN",1975,395520,2011
"8169","FIN",1976,438619,2011
"8170","FIN",1977,438527,2011
"8171","FIN",1978,484749,2011
"8172","FIN",1979,537319,2011
"8173","FIN",1980,700249,2011
"8174","FIN",1981,676814,2011
"8175","FIN",1982,786041,2011
"8176","FIN",1983,785496,2011
"8177","FIN",1984,784212,2011
"8178","FIN",1985,757192,2011
"8179","FIN",1986,1020000,2011
"8180","FIN",1987,1290000,2011
"8181","FIN",1988,1520000,2011
"8182","FIN",1989,1570000,2011
"8183","FIN",1990,1940000,2011
"8184","FIN",1991,2200000,2011
"8185","FIN",1992,2300000,2011
"8186","FIN",1993,2100000,2011
"8187","FIN",1994,1998000,2011
"8188","FIN",1995,2385000,2011
"8189","FIN",1996,2255000,2011
"8190","FIN",1997,1956000,2011
"8191","FIN",1998,1929000,2011
"8192","FIN",1999,1644000,2011
"8193","FIN",2000,1560000,2011
"8194","FIN",2001,1432000,2011
"8195","FIN",2002,1847000,2011
"8196","FIN",2003,2300000,2011
"8197","FIN",2004,2484000,2011
"8198","FIN",2005,2758000,2011
"8199","FIN",2006,2750000,2011
"8200","FIN",2007,3151000,2011
"8201","FIN",2008,3632000,2011
"8202","FIN",2009,3886000,2011
"8203","FIN",2010,3589000,2011
"8204","FIN",2011,3979000,2011
"8205","FIN",2012,3601000,2011
"8206","SWD",1816,-9,2011
"8207","SWD",1817,-9,2011
"8208","SWD",1818,-9,2011
"8209","SWD",1819,-9,2011
"8210","SWD",1820,-9,2011
"8211","SWD",1821,-9,2011
"8212","SWD",1822,-9,2011
"8213","SWD",1823,-9,2011
"8214","SWD",1824,-9,2011
"8215","SWD",1825,-9,2011
"8216","SWD",1826,-9,2011
"8217","SWD",1827,-9,2011
"8218","SWD",1828,-9,2011
"8219","SWD",1829,-9,2011
"8220","SWD",1830,-9,2011
"8221","SWD",1831,-9,2011
"8222","SWD",1832,-9,2011
"8223","SWD",1833,-9,2011
"8224","SWD",1834,-9,2011
"8225","SWD",1835,-9,2011
"8226","SWD",1836,-9,2011
"8227","SWD",1837,-9,2011
"8228","SWD",1838,-9,2011
"8229","SWD",1839,-9,2011
"8230","SWD",1840,-9,2011
"8231","SWD",1841,-9,2011
"8232","SWD",1842,561,2011
"8233","SWD",1843,607,2011
"8234","SWD",1844,604,2011
"8235","SWD",1845,601,2011
"8236","SWD",1846,540,2011
"8237","SWD",1847,568,2011
"8238","SWD",1848,593,2011
"8239","SWD",1849,475,2011
"8240","SWD",1850,485,2011
"8241","SWD",1851,500,2011
"8242","SWD",1852,526,2011
"8243","SWD",1853,563,2011
"8244","SWD",1854,587,2011
"8245","SWD",1855,602,2011
"8246","SWD",1856,633,2011
"8247","SWD",1857,652,2011
"8248","SWD",1858,675,2011
"8249","SWD",1859,669,2011
"8250","SWD",1860,672,2011
"8251","SWD",1861,762,2011
"8252","SWD",1862,759,2011
"8253","SWD",1863,762,2011
"8254","SWD",1864,850,2011
"8255","SWD",1865,851,2011
"8256","SWD",1866,853,2011
"8257","SWD",1867,746,2011
"8258","SWD",1868,756,2011
"8259","SWD",1869,421,2011
"8260","SWD",1870,705,2011
"8261","SWD",1871,813,2011
"8262","SWD",1872,774,2011
"8263","SWD",1873,820,2011
"8264","SWD",1874,849,2011
"8265","SWD",1875,910,2011
"8266","SWD",1876,991,2011
"8267","SWD",1877,991,2011
"8268","SWD",1878,1243,2011
"8269","SWD",1879,1273,2011
"8270","SWD",1880,1263,2011
"8271","SWD",1881,1315,2011
"8272","SWD",1882,1355,2011
"8273","SWD",1883,1406,2011
"8274","SWD",1884,1464,2011
"8275","SWD",1885,1581,2011
"8276","SWD",1886,1581,2011
"8277","SWD",1887,1496,2011
"8278","SWD",1888,1448,2011
"8279","SWD",1889,1462,2011
"8280","SWD",1890,1619,2011
"8281","SWD",1891,1502,2011
"8282","SWD",1892,1515,2011
"8283","SWD",1893,1965,2011
"8284","SWD",1894,1961,2011
"8285","SWD",1895,2036,2011
"8286","SWD",1896,2195,2011
"8287","SWD",1897,2430,2011
"8288","SWD",1898,2551,2011
"8289","SWD",1899,2401,2011
"8290","SWD",1900,3064,2011
"8291","SWD",1901,3415,2011
"8292","SWD",1902,3812,2011
"8293","SWD",1903,3961,2011
"8294","SWD",1904,4352,2011
"8295","SWD",1905,4096,2011
"8296","SWD",1906,4262,2011
"8297","SWD",1907,4444,2011
"8298","SWD",1908,4503,2011
"8299","SWD",1909,4893,2011
"8300","SWD",1910,4656,2011
"8301","SWD",1911,4398,2011
"8302","SWD",1912,4512,2011
"8303","SWD",1913,4579,2011
"8304","SWD",1914,22180,2011
"8305","SWD",1915,22792,2011
"8306","SWD",1916,40053,2011
"8307","SWD",1917,45922,2011
"8308","SWD",1918,86259,2011
"8309","SWD",1919,41789,2011
"8310","SWD",1920,31787,2011
"8311","SWD",1921,30890,2011
"8312","SWD",1922,45277,2011
"8313","SWD",1923,41572,2011
"8314","SWD",1924,40568,2011
"8315","SWD",1925,42203,2011
"8316","SWD",1926,39837,2011
"8317","SWD",1927,38436,2011
"8318","SWD",1928,35884,2011
"8319","SWD",1929,36819,2011
"8320","SWD",1930,34787,2011
"8321","SWD",1931,33581,2011
"8322","SWD",1932,24000,2011
"8323","SWD",1933,23003,2011
"8324","SWD",1934,33858,2011
"8325","SWD",1935,32589,2011
"8326","SWD",1936,40224,2011
"8327","SWD",1937,46805,2011
"8328","SWD",1938,72538,2011
"8329","SWD",1939,98741,2011
"8330","SWD",1940,105623,2011
"8331","SWD",1941,148721,2011
"8332","SWD",1942,187429,2011
"8333","SWD",1943,198234,2011
"8334","SWD",1944,209843,2011
"8335","SWD",1945,216314,2011
"8336","SWD",1946,227619,2011
"8337","SWD",1947,231111,2011
"8338","SWD",1948,224167,2011
"8339","SWD",1949,267222,2011
"8340","SWD",1950,219691,2011
"8341","SWD",1951,278185,2011
"8342","SWD",1952,344787,2011
"8343","SWD",1953,391119,2011
"8344","SWD",1954,415039,2011
"8345","SWD",1955,437657,2011
"8346","SWD",1956,461821,2011
"8347","SWD",1957,494297,2011
"8348","SWD",1958,523100,2011
"8349","SWD",1959,545138,2011
"8350","SWD",1960,559351,2011
"8351","SWD",1961,599807,2011
"8352","SWD",1962,675024,2011
"8353","SWD",1963,739977,2011
"8354","SWD",1964,802500,2011
"8355","SWD",1965,902486,2011
"8356","SWD",1966,963320,2011
"8357","SWD",1967,979150,2011
"8358","SWD",1968,1002129,2011
"8359","SWD",1969,1080308,2011
"8360","SWD",1970,1113152,2011
"8361","SWD",1971,1312148,2011
"8362","SWD",1972,1534101,2011
"8363","SWD",1973,1791267,2011
"8364","SWD",1974,1952066,2011
"8365","SWD",1975,2355619,2011
"8366","SWD",1976,2472049,2011
"8367","SWD",1977,2689664,2011
"8368","SWD",1978,2980193,2011
"8369","SWD",1979,3466446,2011
"8370","SWD",1980,3799414,2011
"8371","SWD",1981,2904513,2011
"8372","SWD",1982,3191452,2011
"8373","SWD",1983,3332561,2011
"8374","SWD",1984,2862394,2011
"8375","SWD",1985,3470000,2011
"8376","SWD",1986,3830000,2011
"8377","SWD",1987,4860000,2011
"8378","SWD",1988,4780000,2011
"8379","SWD",1989,4460000,2011
"8380","SWD",1990,5510000,2011
"8381","SWD",1991,6460000,2011
"8382","SWD",1992,6200000,2011
"8383","SWD",1993,5011000,2011
"8384","SWD",1994,5376000,2011
"8385","SWD",1995,6035000,2011
"8386","SWD",1996,6501000,2011
"8387","SWD",1997,5481000,2011
"8388","SWD",1998,5760000,2011
"8389","SWD",1999,5245000,2011
"8390","SWD",2000,4610000,2011
"8391","SWD",2001,3898000,2011
"8392","SWD",2002,4584000,2011
"8393","SWD",2003,5100000,2011
"8394","SWD",2004,5394000,2011
"8395","SWD",2005,5837000,2011
"8396","SWD",2006,6006000,2011
"8397","SWD",2007,6773000,2011
"8398","SWD",2008,6659000,2011
"8399","SWD",2009,5298000,2011
"8400","SWD",2010,5604000,2011
"8401","SWD",2011,6160000,2011
"8402","SWD",2012,6022000,2011
"8403","NOR",1905,3935,2011
"8404","NOR",1906,4017,2011
"8405","NOR",1907,4367,2011
"8406","NOR",1908,5389,2011
"8407","NOR",1909,4720,2011
"8408","NOR",1910,4790,2011
"8409","NOR",1911,5216,2011
"8410","NOR",1912,1177,2011
"8411","NOR",1913,1115,2011
"8412","NOR",1914,8107,2011
"8413","NOR",1915,6940,2011
"8414","NOR",1916,8256,2011
"8415","NOR",1917,9853,2011
"8416","NOR",1918,15228,2011
"8417","NOR",1919,15527,2011
"8418","NOR",1920,10705,2011
"8419","NOR",1921,10159,2011
"8420","NOR",1922,7984,2011
"8421","NOR",1923,9071,2011
"8422","NOR",1924,6792,2011
"8423","NOR",1925,7271,2011
"8424","NOR",1926,8753,2011
"8425","NOR",1927,10924,2011
"8426","NOR",1928,10214,2011
"8427","NOR",1929,10119,2011
"8428","NOR",1930,9986,2011
"8429","NOR",1931,9932,2011
"8430","NOR",1932,6863,2011
"8431","NOR",1933,6332,2011
"8432","NOR",1934,9590,2011
"8433","NOR",1935,9755,2011
"8434","NOR",1936,11018,2011
"8435","NOR",1937,12355,2011
"8436","NOR",1938,12625,2011
"8437","NOR",1939,68421,2011
"8438","NOR",1940,89338,2011
"8439","NOR",1945,110840,2011
"8440","NOR",1946,125392,2011
"8441","NOR",1947,107928,2011
"8442","NOR",1948,51771,2011
"8443","NOR",1949,74447,2011
"8444","NOR",1950,49930,2011
"8445","NOR",1951,80000,2011
"8446","NOR",1952,116224,2011
"8447","NOR",1953,149231,2011
"8448","NOR",1954,159737,2011
"8449","NOR",1955,133417,2011
"8450","NOR",1956,135377,2011
"8451","NOR",1957,146857,2011
"8452","NOR",1958,143357,2011
"8453","NOR",1959,154977,2011
"8454","NOR",1960,147765,2011
"8455","NOR",1961,164895,2011
"8456","NOR",1962,192017,2011
"8457","NOR",1963,204895,2011
"8458","NOR",1964,219274,2011
"8459","NOR",1965,264944,2011
"8460","NOR",1966,272308,2011
"8461","NOR",1967,292877,2011
"8462","NOR",1968,335524,2011
"8463","NOR",1969,349930,2011
"8464","NOR",1970,388515,2011
"8465","NOR",1971,429152,2011
