"","X","country","year","war","onset","pop","polity2","gdppc","region","mtn","oil","ethfrac","cow"
"5961",5961,"SRI LANKA",1970,0,0,12516,8,1.243000031,"asia",7.300000191,0,0.467041433,"SRI"
"5962",5962,"SRI LANKA",1971,1,1,12608,8,1.251000047,"asia",7.300000191,0,0.467041433,"SRI"
"5963",5963,"SRI LANKA",1972,0,0,12861,8,1.187999964,"asia",7.300000191,0,0.467041433,"SRI"
"5964",5964,"SRI LANKA",1973,0,0,13091,8,1.253000021,"asia",7.300000191,0,0.467041433,"SRI"
"5965",5965,"SRI LANKA",1974,0,0,13284,8,1.297000051,"asia",7.300000191,0,0.467041433,"SRI"
"5966",5966,"SRI LANKA",1975,0,0,13496,8,1.284999967,"asia",7.300000191,0,0.467041433,"SRI"
"5967",5967,"SRI LANKA",1976,0,0,13717,8,1.338000059,"asia",7.300000191,0,0.467041433,"SRI"
"5968",5968,"SRI LANKA",1977,0,0,13942,8,1.389999986,"asia",7.300000191,0,0.467041433,"SRI"
"5969",5969,"SRI LANKA",1978,0,0,14184,6,1.496999979,"asia",7.300000191,0,0.467041433,"SRI"
"5970",5970,"SRI LANKA",1979,0,0,14471,6,1.549000025,"asia",7.300000191,0,0.467041433,"SRI"
"5971",5971,"SRI LANKA",1980,0,0,14738,6,1.63499999,"asia",7.300000191,0,0.467041433,"SRI"
"5972",5972,"SRI LANKA",1981,0,0,14988,6,1.631999969,"asia",7.300000191,0,0.467041433,"SRI"
"5973",5973,"SRI LANKA",1982,0,0,15189,6,1.792000055,"asia",7.300000191,0,0.467041433,"SRI"
"5974",5974,"SRI LANKA",1983,1,1,15417,5,1.902999997,"asia",7.300000191,0,0.467041433,"SRI"
"5975",5975,"SRI LANKA",1984,1,0,15599,5,1.927999973,"asia",7.300000191,0,0.467041433,"SRI"
"5976",5976,"SRI LANKA",1985,1,0,15837,5,2.045000076,"asia",7.300000191,0,0.467041433,"SRI"
"5977",5977,"SRI LANKA",1986,1,0,16117,5,2.048000097,"asia",7.300000191,0,0.467041433,"SRI"
"5978",5978,"SRI LANKA",1987,1,1,16361,5,2.039999962,"asia",7.300000191,0,0.467041433,"SRI"
"5979",5979,"SRI LANKA",1988,1,0,16587,5,2.028000116,"asia",7.300000191,0,0.467041433,"SRI"
"5980",5980,"SRI LANKA",1989,1,0,16806,5,2.036999941,"asia",7.300000191,0,0.467041433,"SRI"
"5981",5981,"SRI LANKA",1990,1,0,16993,5,2.095999956,"asia",7.300000191,0,0.467041433,"SRI"
"5982",5982,"SRI LANKA",1991,1,0,17190,5,2.186000109,"asia",7.300000191,0,0.467041433,"SRI"
"5983",5983,"SRI LANKA",1992,1,0,17405,5,2.214999914,"asia",7.300000191,0,0.467041433,"SRI"
"5984",5984,"SRI LANKA",1993,1,0,17628.41992,5,2.337825537,"asia",7.300000191,0,0.467041433,"SRI"
"5985",5985,"SRI LANKA",1994,1,0,17865,5,2.43605113,"asia",7.300000191,0,0.467041433,"SRI"
"5986",5986,"SRI LANKA",1995,1,0,18112,5,2.534985304,"asia",7.300000191,0,0.467041433,"SRI"
"5987",5987,"SRI LANKA",1996,1,0,18300,5,2.604282618,"asia",7.300000191,0,0.467041433,"SRI"
"5988",5988,"SRI LANKA",1997,1,0,18552,5,2.733457088,"asia",7.300000191,0,0.467041433,"SRI"
"5989",5989,"SRI LANKA",1998,1,0,18760.91016,5,2.827441692,"asia",7.300000191,0,0.467041433,"SRI"
"5990",5990,"SRI LANKA",1999,1,0,NA,5,2.916883469,"asia",7.300000191,0,0.467041433,"SRI"
"5991",5991,"NEPAL",1945,0,0,7998,-3,NA,"asia",-99,0,0.69923687,"NEP"
"5992",5992,"NEPAL",1946,0,0,8080,-3,0.490999997,"asia",73.69998932,0,0.69923687,"NEP"
"5993",5993,"NEPAL",1947,0,0,8160,-5,0.504000008,"asia",73.69998932,0,0.69923687,"NEP"
"5994",5994,"NEPAL",1948,0,0,8238,-5,0.518999994,"asia",73.69998932,0,0.69923687,"NEP"
"5995",5995,"NEPAL",1949,0,0,8274,-5,0.532999992,"asia",73.69998932,0,0.69923687,"NEP"
"5996",5996,"NEPAL",1950,0,0,8314,-5,0.546999991,"asia",73.69998932,0,0.69923687,"NEP"
"5997",5997,"NEPAL",1951,0,0,8341,-7,0.512000024,"asia",73.69998932,0,0.69923687,"NEP"
"5998",5998,"NEPAL",1952,0,0,8387,-7,0.526000023,"asia",73.69998932,0,0.69923687,"NEP"
"5999",5999,"NEPAL",1953,0,0,8451,-7,0.541000009,"asia",73.69998932,0,0.69923687,"NEP"
"6000",6000,"NEPAL",1954,0,0,8532,-7,0.555999994,"asia",73.69998932,0,0.69923687,"NEP"
"6001",6001,"NEPAL",1955,0,0,8631,-7,0.541000009,"asia",73.69998932,0,0.69923687,"NEP"
"6002",6002,"NEPAL",1956,0,0,8745,-7,0.556999981,"asia",73.69998932,0,0.69923687,"NEP"
"6003",6003,"NEPAL",1957,0,0,8873,-4,0.573000014,"asia",73.69998932,0,0.69923687,"NEP"
"6004",6004,"NEPAL",1958,0,0,9014,-1,0.588999987,"asia",73.69998932,0,0.69923687,"NEP"
"6005",6005,"NEPAL",1959,0,0,9166,2,0.606000006,"asia",73.69998932,0,0.69923687,"NEP"
"6006",6006,"NEPAL",1960,0,0,9403,-10,0.628000021,"asia",73.69998932,0,0.69923687,"NEP"
"6007",6007,"NEPAL",1961,0,0,9585,-10,0.611000001,"asia",73.69998932,0,0.69923687,"NEP"
"6008",6008,"NEPAL",1962,0,0,9769,-9,0.621999979,"asia",73.69998932,0,0.69923687,"NEP"
"6009",6009,"NEPAL",1963,0,0,9957,-9,0.620999992,"asia",73.69998932,0,0.69923687,"NEP"
"6010",6010,"NEPAL",1964,0,0,10149,-9,0.666999996,"asia",73.69998932,0,0.69923687,"NEP"
"6011",6011,"NEPAL",1965,0,0,10344,-9,0.649999976,"asia",73.69998932,0,0.69923687,"NEP"
"6012",6012,"NEPAL",1966,0,0,10538,-9,0.663999975,"asia",73.69998932,0,0.69923687,"NEP"
"6013",6013,"NEPAL",1967,0,0,10735,-9,0.629999995,"asia",73.69998932,0,0.69923687,"NEP"
"6014",6014,"NEPAL",1968,0,0,10937,-9,0.621999979,"asia",73.69998932,0,0.69923687,"NEP"
"6015",6015,"NEPAL",1969,0,0,11141,-9,0.653999984,"asia",73.69998932,0,0.69923687,"NEP"
"6016",6016,"NEPAL",1970,0,0,11350,-9,0.670000017,"asia",73.69998932,0,0.69923687,"NEP"
"6017",6017,"NEPAL",1971,0,0,11608,-9,0.68599999,"asia",73.69998932,0,0.69923687,"NEP"
"6018",6018,"NEPAL",1972,0,0,11890,-9,0.68599999,"asia",73.69998932,0,0.69923687,"NEP"
"6019",6019,"NEPAL",1973,0,0,12195,-9,0.662,"asia",73.69998932,0,0.69923687,"NEP"
"6020",6020,"NEPAL",1974,0,0,12513,-9,0.688000023,"asia",73.69998932,0,0.69923687,"NEP"
"6021",6021,"NEPAL",1975,0,0,12841,-9,0.671999991,"asia",73.69998932,0,0.69923687,"NEP"
"6022",6022,"NEPAL",1976,0,0,13178,-9,0.68900001,"asia",73.69998932,0,0.69923687,"NEP"
"6023",6023,"NEPAL",1977,0,0,13528,-9,0.939999998,"asia",73.69998932,0,0.69923687,"NEP"
"6024",6024,"NEPAL",1978,0,0,13889,-9,0.97299999,"asia",73.69998932,0,0.69923687,"NEP"
"6025",6025,"NEPAL",1979,0,0,14260,-9,1.042999983,"asia",73.69998932,0,0.69923687,"NEP"
"6026",6026,"NEPAL",1980,0,0,14640,-9,0.89200002,"asia",73.69998932,0,0.69923687,"NEP"
"6027",6027,"NEPAL",1981,0,0,15023,-2,0.911000013,"asia",73.69998932,0,0.69923687,"NEP"
"6028",6028,"NEPAL",1982,0,0,15423,-2,0.916999996,"asia",73.69998932,0,0.69923687,"NEP"
"6029",6029,"NEPAL",1983,0,0,15833,-2,0.924000025,"asia",73.69998932,0,0.69923687,"NEP"
"6030",6030,"NEPAL",1984,0,0,16255,-2,0.930000007,"asia",73.69998932,0,0.69923687,"NEP"
"6031",6031,"NEPAL",1985,0,0,16682,-2,0.93599999,"asia",73.69998932,0,0.69923687,"NEP"
"6032",6032,"NEPAL",1986,0,0,17098,-2,0.958999991,"asia",73.69998932,0,0.69923687,"NEP"
"6033",6033,"NEPAL",1987,0,0,17557,-2,0.950326145,"asia",73.69998932,0,0.69923687,"NEP"
"6034",6034,"NEPAL",1988,0,0,17994,-2,0.997438371,"asia",73.69998932,0,0.69923687,"NEP"
"6035",6035,"NEPAL",1989,0,0,18442,-2,1.014292002,"asia",73.69998932,0,0.69923687,"NEP"
"6036",6036,"NEPAL",1990,0,0,18916,5,1.034589648,"asia",73.69998932,0,0.69923687,"NEP"
"6037",6037,"NEPAL",1991,0,0,19605,5,1.072947621,"asia",73.69998932,0,0.69923687,"NEP"
"6038",6038,"NEPAL",1992,0,0,20580,5,1.089244843,"asia",73.69998932,0,0.69923687,"NEP"
"6039",6039,"NEPAL",1993,0,0,20244.25,5,1.103244901,"asia",73.69998932,0,0.69923687,"NEP"
"6040",6040,"NEPAL",1994,0,0,20753.44922,5,1.164594769,"asia",73.69998932,0,0.69923687,"NEP"
"6041",6041,"NEPAL",1995,0,0,21272,5,1.175613999,"asia",73.69998932,0,0.69923687,"NEP"
"6042",6042,"NEPAL",1996,0,0,21794.67969,5,1.208558202,"asia",73.69998932,0,0.69923687,"NEP"
"6043",6043,"NEPAL",1997,1,1,22321.16016,5,1.239628792,"asia",73.69998932,0,0.69923687,"NEP"
"6044",6044,"NEPAL",1998,1,0,22851.10938,5,1.24666059,"asia",73.69998932,0,0.69923687,"NEP"
"6045",6045,"NEPAL",1999,1,0,NA,6,1.26621151,"asia",73.69998932,0,0.69923687,"NEP"
"6046",6046,"THAILAND",1945,0,0,16862,-3,NA,"asia",-99,0,0.663652122,"THI"
"6047",6047,"THAILAND",1946,0,0,17153,-3,0.591000021,"asia",5.400000095,0,0.663652122,"THI"
"6048",6048,"THAILAND",1947,0,0,17808,-3,0.61500001,"asia",5.400000095,0,0.663652122,"THI"
"6049",6049,"THAILAND",1948,0,0,18508,-3,0.640999973,"asia",5.400000095,0,0.663652122,"THI"
"6050",6050,"THAILAND",1949,0,0,19063,-3,0.671999991,"asia",5.400000095,0,0.663652122,"THI"
"6051",6051,"THAILAND",1950,0,0,20607,-3,0.856999993,"asia",5.400000095,0,0.663652122,"THI"
"6052",6052,"THAILAND",1951,0,0,21165,-3,0.818000019,"asia",5.400000095,0,0.663652122,"THI"
"6053",6053,"THAILAND",1952,0,0,21722,-6,0.801999986,"asia",5.400000095,0,0.663652122,"THI"
"6054",6054,"THAILAND",1953,0,0,22276,-6,0.731000006,"asia",5.400000095,0,0.663652122,"THI"
"6055",6055,"THAILAND",1954,0,0,22834,-6,0.777999997,"asia",5.400000095,0,0.663652122,"THI"
"6056",6056,"THAILAND",1955,0,0,23391,-3,0.700999975,"asia",5.400000095,0,0.663652122,"THI"
"6057",6057,"THAILAND",1956,0,0,24064,-3,0.714999974,"asia",5.400000095,0,0.663652122,"THI"
"6058",6058,"THAILAND",1957,0,0,24739,-3,0.786000013,"asia",5.400000095,0,0.663652122,"THI"
"6059",6059,"THAILAND",1958,0,0,25415,-7,0.800999999,"asia",5.400000095,0,0.663652122,"THI"
"6060",6060,"THAILAND",1959,0,0,26087,-7,0.856999993,"asia",5.400000095,0,0.663652122,"THI"
"6061",6061,"THAILAND",1960,0,0,26405,-7,0.943000019,"asia",5.400000095,0,0.663652122,"THI"
"6062",6062,"THAILAND",1961,0,0,27213,-7,0.959999979,"asia",5.400000095,0,0.663652122,"THI"
"6063",6063,"THAILAND",1962,0,0,28049,-7,0.995000005,"asia",5.400000095,0,0.663652122,"THI"
"6064",6064,"THAILAND",1963,0,0,28907,-7,1.036000013,"asia",5.400000095,0,0.663652122,"THI"
"6065",6065,"THAILAND",1964,0,0,29793,-7,1.100000024,"asia",5.400000095,0,0.663652122,"THI"
"6066",6066,"THAILAND",1965,0,0,30705,-7,1.136000037,"asia",5.400000095,0,0.663652122,"THI"
"6067",6067,"THAILAND",1966,0,0,31652,-7,1.225999951,"asia",5.400000095,0,0.663652122,"THI"
"6068",6068,"THAILAND",1967,0,0,32628,-7,1.264000058,"asia",5.400000095,0,0.663652122,"THI"
"6069",6069,"THAILAND",1968,0,0,33636,-2,1.330000043,"asia",5.400000095,0,0.663652122,"THI"
"6070",6070,"THAILAND",1969,0,0,34676,2,1.401000023,"asia",5.400000095,0,0.663652122,"THI"
"6071",6071,"THAILAND",1970,0,0,35745,2,1.526000023,"asia",5.400000095,0,0.663652122,"THI"
"6072",6072,"THAILAND",1971,0,0,36884,-7,1.48300004,"asia",5.400000095,0,0.663652122,"THI"
"6073",6073,"THAILAND",1972,0,0,38017,-7,1.513000011,"asia",5.400000095,0,0.663652122,"THI"
"6074",6074,"THAILAND",1973,0,0,39142,-2,1.648000002,"asia",5.400000095,0,0.663652122,"THI"
"6075",6075,"THAILAND",1974,0,0,40257,3,1.641000032,"asia",5.400000095,0,0.663652122,"THI"
"6076",6076,"THAILAND",1975,0,0,41359,3,1.682999969,"asia",5.400000095,0,0.663652122,"THI"
"6077",6077,"THAILAND",1976,0,0,42450,-7,1.779000044,"asia",5.400000095,0,0.663652122,"THI"
"6078",6078,"THAILAND",1977,0,0,43532,-2,1.907999992,"asia",5.400000095,0,0.663652122,"THI"
"6079",6079,"THAILAND",1978,0,0,44602,2,2.025000095,"asia",5.400000095,0,0.663652122,"THI"
"6080",6080,"THAILAND",1979,0,0,45659,2,2.155999899,"asia",5.400000095,0,0.663652122,"THI"
"6081",6081,"THAILAND",1980,0,0,46700,2,2.177999973,"asia",5.400000095,0,0.663652122,"THI"
"6082",6082,"THAILAND",1981,0,0,47727,2,2.217000008,"asia",5.400000095,0,0.663652122,"THI"
"6083",6083,"THAILAND",1982,0,0,48740,2,2.194999933,"asia",5.400000095,0,0.663652122,"THI"
"6084",6084,"THAILAND",1983,0,0,49739,2,2.397000074,"asia",5.400000095,0,0.663652122,"THI"
"6085",6085,"THAILAND",1984,0,0,50720,2,2.457000017,"asia",5.400000095,0,0.663652122,"THI"
"6086",6086,"THAILAND",1985,0,0,51683,2,2.463000059,"asia",5.400000095,0,0.663652122,"THI"
"6087",6087,"THAILAND",1986,0,0,52654,2,2.50999999,"asia",5.400000095,0,0.663652122,"THI"
"6088",6088,"THAILAND",1987,0,0,53605,2,2.697999954,"asia",5.400000095,0,0.663652122,"THI"
"6089",6089,"THAILAND",1988,0,0,54536,3,2.971999884,"asia",5.400000095,0,0.663652122,"THI"
"6090",6090,"THAILAND",1989,0,0,55448,3,3.247999907,"asia",5.400000095,0,0.663652122,"THI"
"6091",6091,"THAILAND",1990,0,0,56303,3,3.579999924,"asia",5.400000095,0,0.663652122,"THI"
"6092",6092,"THAILAND",1991,0,0,57151,-1,3.756000042,"asia",5.400000095,0,0.663652122,"THI"
"6093",6093,"THAILAND",1992,0,0,57992,9,3.941999912,"asia",5.400000095,0,0.663652122,"THI"
"6094",6094,"THAILAND",1993,0,0,58064,9,4.22759676,"asia",5.400000095,0,0.663652122,"THI"
"6095",6095,"THAILAND",1994,0,0,58718,9,4.568556309,"asia",5.400000095,0,0.663652122,"THI"
"6096",6096,"THAILAND",1995,0,0,59401,9,4.946487427,"asia",5.400000095,0,0.663652122,"THI"
"6097",6097,"THAILAND",1996,0,0,60003,9,5.207137108,"asia",5.400000095,0,0.663652122,"THI"
"6098",6098,"THAILAND",1997,0,0,60602,9,5.085530281,"asia",5.400000095,0,0.663652122,"THI"
"6099",6099,"THAILAND",1998,0,0,61105.71094,9,4.536038876,"asia",5.400000095,0,0.663652122,"THI"
"6100",6100,"THAILAND",1999,0,0,NA,9,4.689141273,"asia",5.400000095,0,0.663652122,"THI"
"6101",6101,"CAMBODIA",1953,0,0,4472,-3,NA,"asia",1,0,0.296923399,"CAM"
"6102",6102,"CAMBODIA",1954,0,0,4584,-6,0.389999986,"asia",1,0,0.296923399,"CAM"
"6103",6103,"CAMBODIA",1955,0,0,4702,-9,0.435000002,"asia",1,0,0.296923399,"CAM"
"6104",6104,"CAMBODIA",1956,0,0,4825,-9,0.47299999,"asia",1,0,0.296923399,"CAM"
"6105",6105,"CAMBODIA",1957,0,0,4953,-9,0.504000008,"asia",1,0,0.296923399,"CAM"
"6106",6106,"CAMBODIA",1958,0,0,5085,-9,0.531000018,"asia",1,0,0.296923399,"CAM"
"6107",6107,"CAMBODIA",1959,0,0,5222,-9,0.545000017,"asia",1,0,0.296923399,"CAM"
"6108",6108,"CAMBODIA",1960,0,0,5364,-9,0.563000023,"asia",1,0,0.296923399,"CAM"
"6109",6109,"CAMBODIA",1961,0,0,5510,-9,0.603999972,"asia",1,0,0.296923399,"CAM"
"6110",6110,"CAMBODIA",1962,0,0,5660,-9,0.624000013,"asia",1,0,0.296923399,"CAM"
"6111",6111,"CAMBODIA",1963,0,0,5815,-9,0.683000028,"asia",1,0,0.296923399,"CAM"
"6112",6112,"CAMBODIA",1964,0,0,5976,-9,0.666999996,"asia",1,0,0.296923399,"CAM"
"6113",6113,"CAMBODIA",1965,0,0,6142,-9,0.700999975,"asia",1,0,0.296923399,"CAM"
"6114",6114,"CAMBODIA",1966,0,0,6313,-9,0.744000018,"asia",1,0,0.296923399,"CAM"
"6115",6115,"CAMBODIA",1967,0,0,6479,-9,0.753000021,"asia",1,0,0.296923399,"CAM"
"6116",6116,"CAMBODIA",1968,0,0,6618,-9,0.765999973,"asia",1,0,0.296923399,"CAM"
"6117",6117,"CAMBODIA",1969,0,0,6750,-9,0.915000021,"asia",1,0,0.296923399,"CAM"
"6118",6118,"CAMBODIA",1970,1,1,6897,-7,0.866999984,"asia",1,0,0.296923399,"CAM"
"6119",6119,"CAMBODIA",1971,1,0,6988,-6,0.545000017,"asia",1,0,0.296923399,"CAM"
"6120",6120,"CAMBODIA",1972,1,0,7042,-5,0.451999992,"asia",1,0,0.296923399,"CAM"
"6121",6121,"CAMBODIA",1973,1,0,7087,-5,0.463999987,"asia",1,0,0.296923399,"CAM"
"6122",6122,"CAMBODIA",1974,1,0,7124,-5,0.391000003,"asia",1,0,0.296923399,"CAM"
"6123",6123,"CAMBODIA",1975,1,0,7098,0,0.398999989,"asia",1,0,0.296923399,"CAM"
"6124",6124,"CAMBODIA",1976,0,0,6966,-7,0.409999996,"asia",1,0,0.296923399,"CAM"
"6125",6125,"CAMBODIA",1977,0,0,6780,-7,0.421999991,"asia",1,0,0.296923399,"CAM"
"6126",6126,"CAMBODIA",1978,1,1,6585,-7,0.433999985,"asia",1,0,0.296923399,"CAM"
"6127",6127,"CAMBODIA",1979,1,0,6443,NA,0.400000006,"asia",1,0,0.296923399,"CAM"
"6128",6128,"CAMBODIA",1980,1,0,6400,NA,0.774999976,"asia",1,0,0.296923399,"CAM"
"6129",6129,"CAMBODIA",1981,1,0,6473,NA,0.481000006,"asia",1,0,0.296923399,"CAM"
"6130",6130,"CAMBODIA",1982,1,0,6646,NA,0.493000001,"asia",1,0,0.296923399,"CAM"
"6131",6131,"CAMBODIA",1983,1,0,6888,NA,0.869000018,"asia",1,0,0.296923399,"CAM"
"6132",6132,"CAMBODIA",1984,1,0,7110,NA,0.916999996,"asia",1,0,0.296923399,"CAM"
"6133",6133,"CAMBODIA",1985,1,0,7330,NA,0.916999996,"asia",1,0,0.296923399,"CAM"
"6134",6134,"CAMBODIA",1986,1,0,7530,NA,0.938000023,"asia",1,0,0.296923399,"CAM"
"6135",6135,"CAMBODIA",1987,1,0,7730,NA,0.953000009,"asia",1,0,0.296923399,"CAM"
"6136",6136,"CAMBODIA",1988,1,0,7930,0,0.975000024,"asia",1,0,0.296923399,"CAM"
"6137",6137,"CAMBODIA",1989,1,0,8130,0,0.987999976,"asia",1,0,0.296923399,"CAM"
"6138",6138,"CAMBODIA",1990,1,0,8570,1,0.992999971,"asia",1,0,0.296923399,"CAM"
"6139",6139,"CAMBODIA",1991,1,0,8810,1,1.014000058,"asia",1,0,0.296923399,"CAM"
"6140",6140,"CAMBODIA",1992,1,0,9050,1,NA,"asia",1,0,0.296923399,"CAM"
"6141",6141,"CAMBODIA",1993,0,0,9460.19043,1,NA,"asia",1,0,0.296923399,"CAM"
"6142",6142,"CAMBODIA",1994,0,0,9723.269531,1,NA,"asia",1,0,0.296923399,"CAM"
"6143",6143,"CAMBODIA",1995,0,0,9982,1,NA,"asia",1,0,0.296923399,"CAM"
"6144",6144,"CAMBODIA",1996,0,0,10234.42969,1,NA,"asia",1,0,0.296923399,"CAM"
"6145",6145,"CAMBODIA",1997,0,0,10479.75,-7,NA,"asia",1,0,0.296923399,"CAM"
"6146",6146,"CAMBODIA",1998,0,0,10717.13965,2,NA,"asia",1,0,0.296923399,"CAM"
"6147",6147,"CAMBODIA",1999,0,0,NA,2,NA,"asia",1,0,0.296923399,"CAM"
"6148",6148,"LAOS",1953,0,0,NA,NA,NA,"asia",35.79999924,0,0.599656701,"LAO"
"6149",6149,"LAOS",1954,0,0,2103,0,0.291999996,"asia",35.79999924,0,0.599656701,"LAO"
"6150",6150,"LAOS",1955,0,0,2146,2,0.326999992,"asia",35.79999924,0,0.599656701,"LAO"
"6151",6151,"LAOS",1956,0,0,2190,4,0.412,"asia",35.79999924,0,0.599656701,"LAO"
"6152",6152,"LAOS",1957,0,0,2236,6,0.414000005,"asia",35.79999924,0,0.599656701,"LAO"
"6153",6153,"LAOS",1958,0,0,2220,8,0.451000005,"asia",35.79999924,0,0.599656701,"LAO"
"6154",6154,"LAOS",1959,0,0,2282,8,0.467000008,"asia",35.79999924,0,0.599656701,"LAO"
"6155",6155,"LAOS",1960,1,1,2337,-1,0.483999997,"asia",35.79999924,0,0.599656701,"LAO"
"6156",6156,"LAOS",1961,1,0,2393,0,0.535000026,"asia",35.79999924,0,0.599656701,"LAO"
"6157",6157,"LAOS",1962,1,0,2450,0,0.565999985,"asia",35.79999924,0,0.599656701,"LAO"
"6158",6158,"LAOS",1963,1,0,2509,0,0.600000024,"asia",35.79999924,0,0.599656701,"LAO"
"6159",6159,"LAOS",1964,1,0,2569,0,0.635999978,"asia",35.79999924,0,0.599656701,"LAO"
"6160",6160,"LAOS",1965,1,0,2631,0,0.638000011,"asia",35.79999924,0,0.599656701,"LAO"
"6161",6161,"LAOS",1966,1,0,2694,0,0.699000001,"asia",35.79999924,0,0.599656701,"LAO"
"6162",6162,"LAOS",1967,1,0,2759,0,0.768000007,"asia",35.79999924,0,0.599656701,"LAO"
"6163",6163,"LAOS",1968,1,0,2825,0,0.658999979,"asia",35.79999924,0,0.599656701,"LAO"
"6164",6164,"LAOS",1969,1,0,2893,0,0.797999978,"asia",35.79999924,0,0.599656701,"LAO"
"6165",6165,"LAOS",1970,1,0,2962,0,0.94599998,"asia",35.79999924,0,0.599656701,"LAO"
"6166",6166,"LAOS",1971,1,0,3033,0,0.88499999,"asia",35.79999924,0,0.599656701,"LAO"
"6167",6167,"LAOS",1972,1,0,3106,0,0.939999998,"asia",35.79999924,0,0.599656701,"LAO"
"6168",6168,"LAOS",1973,1,0,3181,-2,0.966000021,"asia",35.79999924,0,0.599656701,"LAO"
"6169",6169,"LAOS",1974,0,0,3257,-5,0.845000029,"asia",35.79999924,0,0.599656701,"LAO"
"6170",6170,"LAOS",1975,0,0,3428,-7,0.841000021,"asia",35.79999924,0,0.599656701,"LAO"
"6171",6171,"LAOS",1976,0,0,3517,-7,0.847000003,"asia",35.79999924,0,0.599656701,"LAO"
"6172",6172,"LAOS",1977,0,0,3610,-7,0.882000029,"asia",35.79999924,0,0.599656701,"LAO"
"6173",6173,"LAOS",1978,0,0,3705,-7,0.995000005,"asia",35.79999924,0,0.599656701,"LAO"
"6174",6174,"LAOS",1979,0,0,3802,-7,1.024999976,"asia",35.79999924,0,0.599656701,"LAO"
"6175",6175,"LAOS",1980,0,0,3901,-7,0.832000017,"asia",35.79999924,0,0.599656701,"LAO"
"6176",6176,"LAOS",1981,0,0,4002,-7,1.085999966,"asia",35.79999924,0,0.599656701,"LAO"
"6177",6177,"LAOS",1982,0,0,4104,-7,1.083999991,"asia",35.79999924,0,0.599656701,"LAO"
"6178",6178,"LAOS",1983,0,0,3410,-7,0.961000025,"asia",35.79999924,0,0.599656701,"LAO"
"6179",6179,"LAOS",1984,0,0,3496,-7,1.274999976,"asia",35.79999924,0,0.599656701,"LAO"
"6180",6180,"LAOS",1985,0,0,3594,-7,1.340000033,"asia",35.79999924,0,0.599656701,"LAO"
"6181",6181,"LAOS",1986,0,0,3695,-7,1.353999972,"asia",35.79999924,0,0.599656701,"LAO"
"6182",6182,"LAOS",1987,0,0,3800,-7,1.291000009,"asia",35.79999924,0,0.599656701,"LAO"
"6183",6183,"LAOS",1988,0,0,3909,-7,1.235000014,"asia",35.79999924,0,0.599656701,"LAO"
"6184",6184,"LAOS",1989,0,0,4023,-7,1.363999963,"asia",35.79999924,0,0.599656701,"LAO"
"6185",6185,"LAOS",1990,0,0,4140,-7,1.38499999,"asia",35.79999924,0,0.599656701,"LAO"
"6186",6186,"LAOS",1991,0,0,4261,-7,1.38499999,"asia",35.79999924,0,0.599656701,"LAO"
"6187",6187,"LAOS",1992,0,0,4470,-7,1.440853477,"asia",35.79999924,0,0.599656701,"LAO"
"6188",6188,"LAOS",1993,0,0,4367.009766,-7,1.485278249,"asia",35.79999924,0,0.599656701,"LAO"
"6189",6189,"LAOS",1994,0,0,4485.97998,-7,1.563858151,"asia",35.79999924,0,0.599656701,"LAO"
"6190",6190,"LAOS",1995,0,0,4605,-7,1.630555749,"asia",35.79999924,0,0.599656701,"LAO"
"6191",6191,"LAOS",1996,0,0,4725.580078,-7,1.696375608,"asia",35.79999924,0,0.599656701,"LAO"
"6192",6192,"LAOS",1997,0,0,4849.22998,-7,1.769496083,"asia",35.79999924,0,0.599656701,"LAO"
"6193",6193,"LAOS",1998,0,0,4973.689941,-7,1.79366672,"asia",35.79999924,0,0.599656701,"LAO"
"6194",6194,"LAOS",1999,0,0,NA,-7,1.879054546,"asia",35.79999924,0,0.599656701,"LAO"
"6195",6195,"VIETNAM",1954,0,0,13714,-9,0.63499999,"asia",19.20000267,0,0.26616317,"DRV"
"6196",6196,"VIETNAM",1955,0,0,14066,-9,0.663999975,"asia",19.20000267,0,0.26616317,"DRV"
"6197",6197,"VIETNAM",1956,0,0,14300,-9,0.694000006,"asia",19.20000267,0,0.26616317,"DRV"
"6198",6198,"VIETNAM",1957,0,0,14600,-9,0.681999981,"asia",19.20000267,0,0.26616317,"DRV"
"6199",6199,"VIETNAM",1958,0,0,15010,-9,0.764999986,"asia",19.20000267,0,0.26616317,"DRV"
"6200",6200,"VIETNAM",1959,0,0,15470,-9,0.856000006,"asia",19.20000267,0,0.26616317,"DRV"
"6201",6201,"VIETNAM",1960,0,0,15917,-8,0.907999992,"asia",19.20000267,0,0.26616317,"DRV"
"6202",6202,"VIETNAM",1961,0,0,16690,-8,0.936999977,"asia",19.20000267,0,0.26616317,"DRV"
"6203",6203,"VIETNAM",1962,0,0,17200,-8,1.006000042,"asia",19.20000267,0,0.26616317,"DRV"
"6204",6204,"VIETNAM",1963,0,0,17900,-8,1.006999969,"asia",19.20000267,0,0.26616317,"DRV"
"6205",6205,"VIETNAM",1964,0,0,18500,-8,1.021000028,"asia",19.20000267,0,0.26616317,"DRV"
"6206",6206,"VIETNAM",1965,0,0,19000,-8,1.042999983,"asia",19.20000267,0,0.26616317,"DRV"
"6207",6207,"VIETNAM",1966,0,0,19420,-8,1.046000004,"asia",19.20000267,0,0.26616317,"DRV"
"6208",6208,"VIETNAM",1967,0,0,19850,-8,1.031000018,"asia",19.20000267,0,0.26616317,"DRV"
