"country","year","war","onset","pop","polity2","gdppc","region","mtn","oil","ethfrac","cow"
"ECUADOR",1946,0,0,2853,-1,0.970000029,"latin america and the caribbean",37.99999619,0,0.533853292,"ECU"
"ECUADOR",1947,0,0,2936,-1,0.994000018,"latin america and the caribbean",37.99999619,0,0.533853292,"ECU"
"ECUADOR",1948,0,0,3043,2,1.014000058,"latin america and the caribbean",37.99999619,0,0.533853292,"ECU"
"ECUADOR",1949,0,0,3135,2,1.182000041,"latin america and the caribbean",37.99999619,0,0.533853292,"ECU"
"ECUADOR",1950,0,0,3413,2,1.194000006,"latin america and the caribbean",37.99999619,0,0.533853292,"ECU"
"ECUADOR",1951,0,0,3517,2,1.213999987,"latin america and the caribbean",37.99999619,0,0.533853292,"ECU"
"ECUADOR",1952,0,0,3621,2,1.251000047,"latin america and the caribbean",37.99999619,0,0.533853292,"ECU"
"ECUADOR",1953,0,0,3726,2,1.31099999,"latin america and the caribbean",37.99999619,0,0.533853292,"ECU"
"ECUADOR",1954,0,0,3830,2,1.399999976,"latin america and the caribbean",37.99999619,0,0.533853292,"ECU"
"ECUADOR",1955,0,0,3934,2,1.394000053,"latin america and the caribbean",37.99999619,0,0.533853292,"ECU"
"ECUADOR",1956,0,0,4060,2,1.388000011,"latin america and the caribbean",37.99999619,0,0.533853292,"ECU"
"ECUADOR",1957,0,0,4185,2,1.398000002,"latin america and the caribbean",37.99999619,0,0.533853292,"ECU"
"ECUADOR",1958,0,0,4311,2,1.381000042,"latin america and the caribbean",37.99999619,0,0.533853292,"ECU"
"ECUADOR",1959,0,0,4437,2,1.406000018,"latin america and the caribbean",37.99999619,0,0.533853292,"ECU"
"ECUADOR",1960,0,0,4563,2,1.460999966,"latin america and the caribbean",37.99999619,0,0.533853292,"ECU"
"ECUADOR",1961,0,0,4701,-1,1.465000033,"latin america and the caribbean",37.99999619,0,0.533853292,"ECU"
"ECUADOR",1962,0,0,4844,-1,1.453999996,"latin america and the caribbean",37.99999619,0,0.533853292,"ECU"
"ECUADOR",1963,0,0,4990,-1,1.445000052,"latin america and the caribbean",37.99999619,0,0.533853292,"ECU"
"ECUADOR",1964,0,0,5142,-1,1.549000025,"latin america and the caribbean",37.99999619,0,0.533853292,"ECU"
"ECUADOR",1965,0,0,5298,-1,1.590999961,"latin america and the caribbean",37.99999619,0,0.533853292,"ECU"
"ECUADOR",1966,0,0,5440,-1,1.715999961,"latin america and the caribbean",37.99999619,0,0.533853292,"ECU"
"ECUADOR",1967,0,0,5587,-1,1.82099998,"latin america and the caribbean",37.99999619,0,0.533853292,"ECU"
"ECUADOR",1968,0,0,5738,5,1.843999982,"latin america and the caribbean",37.99999619,0,0.533853292,"ECU"
"ECUADOR",1969,0,0,5892,5,1.917999983,"latin america and the caribbean",37.99999619,0,0.533853292,"ECU"
"ECUADOR",1970,0,0,6051,0,1.789000034,"latin america and the caribbean",37.99999619,0,0.533853292,"ECU"
"ECUADOR",1971,0,0,6241,0,1.870000005,"latin america and the caribbean",37.99999619,0,0.533853292,"ECU"
"ECUADOR",1972,0,0,6433,-5,1.960999966,"latin america and the caribbean",37.99999619,0,0.533853292,"ECU"
"ECUADOR",1973,0,0,6630,-5,2.240999937,"latin america and the caribbean",37.99999619,1,0.533853292,"ECU"
"ECUADOR",1974,0,0,6830,-5,2.497999907,"latin america and the caribbean",37.99999619,1,0.533853292,"ECU"
"ECUADOR",1975,0,0,7035,-5,2.665999889,"latin america and the caribbean",37.99999619,1,0.533853292,"ECU"
"ECUADOR",1976,0,0,7244,-5,2.785000086,"latin america and the caribbean",37.99999619,1,0.533853292,"ECU"
"ECUADOR",1977,0,0,7458,-5,2.986000061,"latin america and the caribbean",37.99999619,1,0.533853292,"ECU"
"ECUADOR",1978,0,0,7675,-5,3.076999903,"latin america and the caribbean",37.99999619,1,0.533853292,"ECU"
"ECUADOR",1979,0,0,7897,9,3.128000021,"latin america and the caribbean",37.99999619,1,0.533853292,"ECU"
"ECUADOR",1980,0,0,8123,9,3.237999916,"latin america and the caribbean",37.99999619,1,0.533853292,"ECU"
"ECUADOR",1981,0,0,8353,9,3.204999924,"latin america and the caribbean",37.99999619,1,0.533853292,"ECU"
"ECUADOR",1982,0,0,8588,9,3.193000078,"latin america and the caribbean",37.99999619,1,0.533853292,"ECU"
"ECUADOR",1983,0,0,8826,9,2.91899991,"latin america and the caribbean",37.99999619,1,0.533853292,"ECU"
"ECUADOR",1984,0,0,9067,8,2.897000074,"latin america and the caribbean",37.99999619,1,0.533853292,"ECU"
"ECUADOR",1985,0,0,9309,8,2.913000107,"latin america and the caribbean",37.99999619,1,0.533853292,"ECU"
"ECUADOR",1986,0,0,9553,8,2.88499999,"latin america and the caribbean",37.99999619,1,0.533853292,"ECU"
"ECUADOR",1987,0,0,9798,8,2.769000053,"latin america and the caribbean",37.99999619,1,0.533853292,"ECU"
"ECUADOR",1988,0,0,10046,9,2.829999924,"latin america and the caribbean",37.99999619,1,0.533853292,"ECU"
"ECUADOR",1989,0,0,10295,9,2.788000107,"latin america and the caribbean",37.99999619,1,0.533853292,"ECU"
"ECUADOR",1990,0,0,10547,9,2.755000114,"latin america and the caribbean",37.99999619,1,0.533853292,"ECU"
"ECUADOR",1991,0,0,10782,9,2.835000038,"latin america and the caribbean",37.99999619,1,0.533853292,"ECU"
"ECUADOR",1992,0,0,11023,9,2.829999924,"latin america and the caribbean",37.99999619,1,0.533853292,"ECU"
"ECUADOR",1993,0,0,10974.29004,9,2.824537277,"latin america and the caribbean",37.99999619,1,0.533853292,"ECU"
"ECUADOR",1994,0,0,11215.96973,9,2.883072376,"latin america and the caribbean",37.99999619,1,0.533853292,"ECU"
"ECUADOR",1995,0,0,11460,9,2.887794256,"latin america and the caribbean",37.99999619,1,0.533853292,"ECU"
"ECUADOR",1996,0,0,11698,9,2.885089397,"latin america and the caribbean",37.99999619,1,0.533853292,"ECU"
"ECUADOR",1997,0,0,11937,8,2.922894478,"latin america and the caribbean",37.99999619,0,0.533853292,"ECU"
"ECUADOR",1998,0,0,12168.26953,9,2.877498388,"latin america and the caribbean",37.99999619,0,0.533853292,"ECU"
"ECUADOR",1999,0,0,NA,9,2.617406368,"latin america and the caribbean",37.99999619,0,0.533853292,"ECU"
"PERU",1945,0,0,7727,2,0.561999977,"latin america and the caribbean",-99,0,0.589686513,"PER"
"PERU",1946,0,0,7877,2,0.662999988,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1947,0,0,8032,2,0.787,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1948,0,0,8191,2,0.870999992,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1949,0,0,8354,2,1.343000054,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1950,0,0,8213,4,1.503999949,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1951,0,0,8412,4,1.633000016,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1952,0,0,8612,4,1.636000037,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1953,0,0,8813,4,1.639000058,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1954,0,0,9013,4,1.746999979,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1955,0,0,9214,4,1.83099997,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1956,0,0,9465,4,1.866999984,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1957,0,0,9715,4,1.853000045,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1958,0,0,9965,4,1.832000017,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1959,0,0,10215,4,1.809999943,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1960,0,0,9936,4,2.019000053,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1961,0,0,10238,4,2.134000063,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1962,0,0,10550,4,2.276000023,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1963,0,0,10872,5,2.334000111,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1964,0,0,11203,5,2.426000118,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1965,0,0,11545,5,2.500999928,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1966,0,0,11858,5,2.640000105,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1967,0,0,12178,5,2.677999973,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1968,0,0,12507,-7,2.559000015,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1969,0,0,12846,-7,2.605000019,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1970,0,0,13193,-7,2.736000061,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1971,0,0,13568,-7,2.796000004,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1972,0,0,13952,-7,2.78399992,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1973,0,0,14347,-7,2.927999973,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1974,0,0,14750,-7,3.138000011,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1975,0,0,15161,-7,3.164000034,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1976,0,0,15580,-7,3.105000019,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1977,0,0,16007,-7,3.04399991,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1978,0,0,16438,-2,2.796000004,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1979,0,0,16869,3,2.798000097,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1980,0,0,17295,7,2.875,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1981,1,1,17717,7,3.062000036,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1982,1,0,18134,7,2.976999998,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1983,1,0,18549,7,2.562999964,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1984,1,0,18964,7,2.571000099,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1985,1,0,19383,7,2.565000057,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1986,1,0,19804,7,2.838000059,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1987,1,0,20228,7,3.036000013,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1988,1,0,20654,7,2.723999977,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1989,1,0,21082,7,2.246000051,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1990,1,0,21512,8,2.187999964,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1991,1,0,21945,8,2.170000076,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1992,1,0,22370,-3,2.092000008,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1993,1,0,22762.16992,1,2.153833389,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1994,1,0,23149.98047,1,2.389282942,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1995,1,0,23532,1,2.5519135,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1996,0,0,23947,1,2.569967985,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1997,0,0,24371,1,2.695631027,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1998,0,0,24829.0293,1,2.637861013,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"PERU",1999,0,0,NA,1,2.628913641,"latin america and the caribbean",47.60000229,0,0.589686513,"PER"
"BRAZIL",1945,0,0,46215,0,0.884000003,"latin america and the caribbean",-99,0,0.070580244,"BRA"
"BRAZIL",1946,0,0,47313,7,0.996999979,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1947,0,0,48438,5,1.072999954,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1948,0,0,49590,5,1.116000056,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1949,0,0,50769,5,1.177999973,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1950,0,0,52840,5,1.264999986,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1951,0,0,54623,5,1.274999976,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1952,0,0,56396,5,1.368000031,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1953,0,0,58170,5,1.355000019,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1954,0,0,59952,5,1.465000033,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1955,0,0,61725,5,1.51699996,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1956,0,0,63681,5,1.501000047,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1957,0,0,65636,5,1.605999947,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1958,0,0,67601,6,1.672999978,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1959,0,0,69556,6,1.733999968,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1960,0,0,72594,6,1.784000039,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1961,0,0,74799,5,1.873000026,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1962,0,0,77061,5,1.924000025,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1963,0,0,79400,3,1.893000007,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1964,0,0,81815,-3,1.89199996,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1965,0,0,84288,-9,1.871000051,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1966,0,0,86483,-9,1.902999997,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1967,0,0,88735,-9,1.968999982,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1968,0,0,91045,-9,2.154000044,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1969,0,0,93412,-9,2.236000061,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1970,0,0,95847,-9,2.434000015,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1971,0,0,98215,-9,2.65899992,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1972,0,0,100612,-9,2.907000065,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1973,0,0,103045,-9,3.227999926,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1974,0,0,105517,-4,3.457999945,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1975,0,0,108032,-4,3.505000114,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1976,0,0,110590,-4,3.780999899,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1977,0,0,113187,-4,3.859999895,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1978,0,0,115830,-4,3.885999918,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1979,0,0,118528,-4,4.078000069,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1980,0,0,121286,-4,4.302999973,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1981,0,0,124098,-4,3.996999979,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1982,0,0,126962,-3,3.967999935,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1983,0,0,129853,-3,3.753000021,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1984,0,0,132730,-3,3.832999945,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1985,0,0,135564,7,4.017000198,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1986,0,0,138357,7,4.294000149,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1987,0,0,141105,7,4.316999912,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1988,0,0,143803,8,4.208000183,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1989,0,0,146449,8,4.270999908,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1990,0,0,149042,8,4.041999817,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1991,0,0,151428,8,4.006999969,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1992,0,0,154000,8,3.881999969,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1993,0,0,154964.9063,8,4.01217556,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1994,0,0,157188.0938,8,4.188799858,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1995,0,0,159346,8,4.305621147,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1996,0,0,161513.1719,8,4.367046833,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1997,0,0,163689.1875,8,4.447406769,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1998,0,0,165873.625,8,4.385227203,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BRAZIL",1999,0,0,NA,8,4.363678455,"latin america and the caribbean",3.099999666,0,0.070580244,"BRA"
"BOLIVIA",1945,0,0,2858,-5,NA,"latin america and the caribbean",-99,0,0.678132951,"BOL"
"BOLIVIA",1946,0,0,2887,-5,1.036000013,"latin america and the caribbean",35.89999771,0,0.678132951,"BOL"
"BOLIVIA",1947,0,0,2917,-5,1.057999969,"latin america and the caribbean",35.89999771,0,0.678132951,"BOL"
"BOLIVIA",1948,0,0,2947,-5,1.078999996,"latin america and the caribbean",35.89999771,0,0.678132951,"BOL"
"BOLIVIA",1949,0,0,2977,-5,1.131000042,"latin america and the caribbean",35.89999771,0,0.678132951,"BOL"
"BOLIVIA",1950,0,0,2766,-5,1.274000049,"latin america and the caribbean",35.89999771,0,0.678132951,"BOL"
"BOLIVIA",1951,0,0,2827,-5,1.396000028,"latin america and the caribbean",35.89999771,0,0.678132951,"BOL"
"BOLIVIA",1952,1,1,2889,-4,1.383000016,"latin america and the caribbean",35.89999771,0,0.678132951,"BOL"
"BOLIVIA",1953,0,0,2950,-4,1.184000015,"latin america and the caribbean",35.89999771,0,0.678132951,"BOL"
"BOLIVIA",1954,0,0,3011,-4,1.180999994,"latin america and the caribbean",35.89999771,0,0.678132951,"BOL"
"BOLIVIA",1955,0,0,3072,-4,1.258000016,"latin america and the caribbean",35.89999771,0,0.678132951,"BOL"
"BOLIVIA",1956,0,0,3143,-3,1.161000013,"latin america and the caribbean",35.89999771,0,0.678132951,"BOL"
"BOLIVIA",1957,0,0,3215,-3,1.139000058,"latin america and the caribbean",35.89999771,0,0.678132951,"BOL"
"BOLIVIA",1958,0,0,3286,-3,1.136999965,"latin america and the caribbean",35.89999771,0,0.678132951,"BOL"
"BOLIVIA",1959,0,0,3357,-3,1.105000019,"latin america and the caribbean",35.89999771,0,0.678132951,"BOL"
"BOLIVIA",1960,0,0,3428,-3,1.148000002,"latin america and the caribbean",35.89999771,0,0.678132951,"BOL"
"BOLIVIA",1961,0,0,3507,-3,1.149999976,"latin america and the caribbean",35.89999771,0,0.678132951,"BOL"
"BOLIVIA",1962,0,0,3588,-3,1.218999982,"latin america and the caribbean",35.89999771,0,0.678132951,"BOL"
"BOLIVIA",1963,0,0,3670,-3,1.264000058,"latin america and the caribbean",35.89999771,0,0.678132951,"BOL"
"BOLIVIA",1964,0,0,3755,-4,1.27699995,"latin america and the caribbean",35.89999771,0,0.678132951,"BOL"
"BOLIVIA",1965,0,0,3841,-4,1.345999956,"latin america and the caribbean",35.89999771,0,0.678132951,"BOL"
"BOLIVIA",1966,0,0,3933,-4,1.396000028,"latin america and the caribbean",35.89999771,0,0.678132951,"BOL"
